announced_date	battery	camera	current_status	dimensions	display_inches	image	is_Touch	memory	os	phone_model	processor	ram	resolution	url	weight
21-Apr-14						http://i-cdn.phonearena.com/images/phones/47177-specs/Emporia-eco.jpg				Emporia eco				http://www.phonearena.com/phones/Emporia-eco_id8676	
21-Apr-14			Announced			http://i-cdn.phonearena.com/images/phones/47178-specs/Emporia-Pure.jpg				Emporia Pure				http://www.phonearena.com/phones/Emporia-Pure_id8677	
16-Nov-15		8 megapixels	Released	 5.43 x 0.39 x 2.74 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/58318-specs/Emporia-SMART.jpg	 Multi-touch		 Android (4.4.2)	Emporia SMART			 560 x 940 pixels	http://www.phonearena.com/phones/Emporia-SMART_id9790	127 g
18-Jun-12						http://i-cdn.phonearena.com/images/phones/36755-specs/ICEMOBILE-Galaxy-Prime.jpg			 Android (2.3.6) Display Physical 	ICEMOBILE Galaxy Prime				http://www.phonearena.com/phones/ICEMOBILE-Galaxy-Prime_id7174	
20-Jun-12						http://i-cdn.phonearena.com/images/phones/36807-specs/ICEMOBILE-Diamond-Dust.jpg				ICEMOBILE Diamond Dust				http://www.phonearena.com/phones/ICEMOBILE-Diamond-Dust_id7177	
20-Jun-12						http://i-cdn.phonearena.com/images/phones/36812-specs/ICEMOBILE-Acqua.jpg				ICEMOBILE Acqua				http://www.phonearena.com/phones/ICEMOBILE-Acqua_id7198	
21-Jun-12						http://i-cdn.phonearena.com/images/phones/36818-specs/ICEMOBILE-Blizzard-III.jpg				ICEMOBILE Blizzard III				http://www.phonearena.com/phones/ICEMOBILE-Blizzard-III_id7202	
23-Jul-13						http://i-cdn.phonearena.com/images/phones/42080-specs/ICEMOBILE-Galaxy-Prime-Extreme.jpg			 Android (4.2) Display Physical 	ICEMOBILE Galaxy Prime Extreme				http://www.phonearena.com/phones/ICEMOBILE-Galaxy-Prime-Extreme_id8032	
24-Jul-13					 7.0 inches	http://i-cdn.phonearena.com/images/phones/42084-specs/ICEMOBILE-G7.jpg			 Android (4.0)	ICEMOBILE G7				http://www.phonearena.com/phones/ICEMOBILE-G7_id8033	
24-Jul-13						http://i-cdn.phonearena.com/images/phones/42086-specs/ICEMOBILE-Galaxy-Prime-Plus.jpg			 Android (4.0.4) [AD3] Display Physical 	ICEMOBILE Galaxy Prime Plus				http://www.phonearena.com/phones/ICEMOBILE-Galaxy-Prime-Plus_id8034	
24-Jul-13					 7.0 inches	http://i-cdn.phonearena.com/images/phones/42088-specs/ICEMOBILE-G5.jpg			 Android (4.0)	ICEMOBILE G5				http://www.phonearena.com/phones/ICEMOBILE-G5_id8035	
24-Jul-13					 3.5 inches	http://i-cdn.phonearena.com/images/phones/42090-specs/ICEMOBILE-Apollo-Touch.jpg				ICEMOBILE Apollo Touch				http://www.phonearena.com/phones/ICEMOBILE-Apollo-Touch_id8036	
24-Jul-13					 2.6 inches	http://i-cdn.phonearena.com/images/phones/42098-specs/ICEMOBILE-Apollo.jpg				ICEMOBILE Apollo				http://www.phonearena.com/phones/ICEMOBILE-Apollo_id8037	
24-Jul-13						http://i-cdn.phonearena.com/images/phones/42106-specs/ICEMOBILE-Submarine.jpg				ICEMOBILE Submarine				http://www.phonearena.com/phones/ICEMOBILE-Submarine_id8038	
24-Jul-13						http://i-cdn.phonearena.com/images/phones/42111-specs/ICEMOBILE-Quattro.jpg				ICEMOBILE Quattro				http://www.phonearena.com/phones/ICEMOBILE-Quattro_id8039	
25-Jul-13						http://i-cdn.phonearena.com/images/phones/42145-specs/ICEMOBILE-Twilight-II.jpg				ICEMOBILE Twilight II				http://www.phonearena.com/phones/ICEMOBILE-Twilight-II_id8042	
26-Jul-13						http://i-cdn.phonearena.com/images/phones/42151-specs/ICEMOBILE-Rock-Mini.jpg				ICEMOBILE Rock Mini				http://www.phonearena.com/phones/ICEMOBILE-Rock-Mini_id8043	
9-Aug-13						http://i-cdn.phonearena.com/images/phones/42411-specs/ICEMOBILE-Charm.jpg				ICEMOBILE Charm				http://www.phonearena.com/phones/ICEMOBILE-Charm_id8055	
9-Aug-13						http://i-cdn.phonearena.com/images/phones/42419-specs/ICEMOBILE-Cenior.jpg				ICEMOBILE Cenior				http://www.phonearena.com/phones/ICEMOBILE-Cenior_id8057	
12-Aug-13						http://i-cdn.phonearena.com/images/phones/42443-specs/ICEMOBILE-Splash.jpg				ICEMOBILE Splash				http://www.phonearena.com/phones/ICEMOBILE-Splash_id8058	
26-Feb-14						http://i-cdn.phonearena.com/images/phones/45790-specs/ICEMOBILE-Prime-4.5.jpg			 Android (4.2.2) 	ICEMOBILE Prime 4.5				http://www.phonearena.com/phones/ICEMOBILE-Prime-4.5_id8484	
27-Feb-14						http://i-cdn.phonearena.com/images/phones/45795-specs/ICEMOBILE-G7-Pro.jpg			 Android (4.2.2) Display Physical 	ICEMOBILE G7 Pro				http://www.phonearena.com/phones/ICEMOBILE-G7-Pro_id8485	
27-Feb-14						http://i-cdn.phonearena.com/images/phones/45805-specs/ICEMOBILE-G3.jpg			 Android (4.2.2) Display Physical 	ICEMOBILE G3				http://www.phonearena.com/phones/ICEMOBILE-G3_id8486	
27-Feb-14						http://i-cdn.phonearena.com/images/phones/45809-specs/ICEMOBILE-G10.jpg			 Android (4.2) Display Physical 	ICEMOBILE G10				http://www.phonearena.com/phones/ICEMOBILE-G10_id8487	
27-Feb-14					 2.0 inches	http://i-cdn.phonearena.com/images/phones/45817-specs/ICEMOBILE-Charm-II.jpg				ICEMOBILE Charm II				http://www.phonearena.com/phones/ICEMOBILE-Charm-II_id8488	
27-Feb-14		8 megapixels				http://i-cdn.phonearena.com/images/phones/45824-specs/ICEMOBILE-Gravity-Pro.jpg	 Multi-touch			ICEMOBILE Gravity Pro				http://www.phonearena.com/phones/ICEMOBILE-Gravity-Pro_id8489	
27-Feb-14						http://i-cdn.phonearena.com/images/phones/45830-specs/ICEMOBILE-Sol-III.jpg				ICEMOBILE Sol III				http://www.phonearena.com/phones/ICEMOBILE-Sol-III_id8491	
28-Feb-14						http://i-cdn.phonearena.com/images/phones/45837-specs/ICEMOBILE-Hydro.jpg				ICEMOBILE Hydro				http://www.phonearena.com/phones/ICEMOBILE-Hydro_id8492	
28-Feb-14						http://i-cdn.phonearena.com/images/phones/45843-specs/ICEMOBILE-Rock-Bold.jpg				ICEMOBILE Rock Bold				http://www.phonearena.com/phones/ICEMOBILE-Rock-Bold_id8493	
28-Feb-14		3.2 megapixels		 7.68 x 4.88 x 0.39 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/45857-specs/ICEMOBILE-G2.jpg	 Multi-touch		 Android (4.0)	ICEMOBILE G2			 1024 x 600 pixels	http://www.phonearena.com/phones/ICEMOBILE-G2_id8496	450 g
2-Jul-14						http://i-cdn.phonearena.com/images/phones/47866-specs/ICEMOBILE-Prime-4.0.jpg			 Android (4.2.2) 	ICEMOBILE Prime 4.0				http://www.phonearena.com/phones/ICEMOBILE-Prime-4.0_id8759	
12-Oct-14			Released			http://i-cdn.phonearena.com/images/phones/53652-specs/ICEMOBILE-Prime-5.5.jpg			 Android (4.4.2) 	ICEMOBILE Prime 5.5				http://www.phonearena.com/phones/ICEMOBILE-Prime-5.5_id9464	
11-Mar-15			Released			http://i-cdn.phonearena.com/images/phones/53641-specs/ICEMOBILE-Prime-5.0-Plus.jpg			 Android (4.4) 	ICEMOBILE Prime 5.0 Plus				http://www.phonearena.com/phones/ICEMOBILE-Prime-5.0-Plus_id9460	
12-Mar-15			Released			http://i-cdn.phonearena.com/images/phones/53675-specs/ICEMOBILE-Prime-3.5.jpg			 Android (4.2.2) 	ICEMOBILE Prime 3.5				http://www.phonearena.com/phones/ICEMOBILE-Prime-3.5_id9465	
12-Apr-15			Released	 5.59 x 2.85 x 0.34 inches		http://i-cdn.phonearena.com/images/phones/53648-specs/ICEMOBILE-Prime-5.0.jpg			 Android (4.4.2)	ICEMOBILE Prime 5.0				http://www.phonearena.com/phones/ICEMOBILE-Prime-5.0_id9463	
10-Jun-15		8 megapixels	Released	 5.53 x 2.98 x 0.64 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/53625-specs/ICEMOBILE-Gravity-4.0.jpg	 Multi-touch	8 GB	 Android (4.4.2)	ICEMOBILE Gravity 4.0	" Quad-core, 1200 MHz, ARM Cortex-A7"	1024 MB 	 480 x 854 pixels	http://www.phonearena.com/phones/ICEMOBILE-Gravity-4.0_id9455	316 g
10-Jun-15						http://i-cdn.phonearena.com/images/phones/53630-specs/ICEMOBILE-Prime-4.0-Plus.jpg			 Android (4.4) 	ICEMOBILE Prime 4.0 Plus				http://www.phonearena.com/phones/ICEMOBILE-Prime-4.0-Plus_id9456	
2-Apr-08			Released	 4.44 x 2.28 x 0.59 inches		http://i-cdn.phonearena.com/images/phones/11891-specs/Velocity-103.jpg			 Windows Mobile Professional (6.1)	Velocity 103				http://www.phonearena.com/phones/Velocity-103_id2917	130 g
2-Apr-08				 4.56 x 2.44 x 0.59 inches	 2.5 inches	http://i-cdn.phonearena.com/images/phones/11884-specs/Velocity-111.jpg	" Yes Camera Camera: 2 megapixels Features: Digital zoom Camcorder: Yes Features: Video calling Front-facing camera: Yes Hardware System chip: System chip - Most modern handsets use an advanced chip that includes many of the device‰Ûªs hardware modules like the processor, Wi-Fi, Bluetooth and sometimes even the wireless radio. This field shows what particular system chip (or System-on-a-Chip) is used in the phone. Qualcomm MSM7201 Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 128 MB RAM / 256 MB ROM Storage expansion: microSD Battery Talk time: 4.00 hours the average is 14 h (828 min) Stand-by time: 8.3 days (200 hours) the average is 17 days (417 h)"		 Windows Mobile Professional (6.1)	Velocity 111			 320 x 240 pixels	http://www.phonearena.com/phones/Velocity-111_id2926	140 g
9-Mar-11		3.2 megapixels	Released	 10.59 x 7.52 x 0.55 inches	 10.1 inches	http://i-cdn.phonearena.com/images/phones/27265-specs/Notion-Inc-Adam.jpg	 Multi-touch		 Android (2.2)	Notion Inc Adam			 1024 x 600 pixels	http://www.phonearena.com/phones/Notion-Inc-Adam_id5279	725 g
14-Nov-12				 9.3 x 7.4 x 0.5 inches	 9.7 inches	http://i-cdn.phonearena.com/images/phones/38863-specs/Best-Buy-Insignia-Flex.jpg	" Multi-touch Camera Front-facing camera: 2 megapixels Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Dual-core, 1000 MHz, TI OMAP 4428 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 1000 MB RAM Built-in storage: 8 GB Storage expansion: microSD, microSDHC Battery Not user replaceable: Yes Multimedia Music player: Filter by: Album, Artist, Playlists Features: Album art cover, Background playback Speakers: Stereo speakers Internet browsing Built-in online services support: YouTube (upload), Picasa/Google+ Technology Positioning: Positioning - This field shows the positioning systems supported by the device. There are three main types: GPS, A-GPS and GLONASS. GPS - This is one of the most widespread global positioning technologies, developed and maintained by the U.S. government. It uses satellites in order to detect your location. Works best in clear weather. A-GPS - A-GPS stands for Assisted GPS and is the industry standard for positioning and navigation. ‰ÛÏAssisted‰Ûù means that it can use local wireless networks, in addition to satellites, for quicker and more precise localization. GLONASS - GLONASS is a global positioning system, developed by the Russian Federation. It‰Ûªs very similar to GPS, but isn‰Ûªt so popular in cell phones. GPS Navigation: Yes specifications continue after the ad Connectivity Bluetooth: Yes Wi-Fi: Yes USB: USB 2.0 Features: Mass storage device"		 Android (4.0)	Best Buy Insignia Flex			 1024 x 768 pixels	http://www.phonearena.com/phones/Best-Buy-Insignia-Flex_id7572	680 g
20-Feb-14			Announced	 6.72 x 3.57 x 0.37 inches	 6.4 inches	http://i-cdn.phonearena.com/images/phones/45632-specs/ARCHOS-64-Xenon.jpg			 Android (4.2)	ARCHOS 64 Xenon			 720 x 1280 pixels	http://www.phonearena.com/phones/ARCHOS-64-Xenon_id8469	232 g
31-Jul-12				 9.41 x 7.24 x 0.45 inches	 9.7 inches	http://i-cdn.phonearena.com/images/phones/37416-specs/ARCHOS-97-Carbon.jpg			 Android (4.0)	ARCHOS 97 Carbon			 1024 x 768 pixels	http://www.phonearena.com/phones/ARCHOS-97-Carbon_id7390	620 g
19-May-12						http://i-cdn.phonearena.com/images/phones/36788-specs/Yezz-Zenior.jpg				Yezz Zenior				http://www.phonearena.com/phones/Yezz-Zenior_id7184	
28-Feb-12				 4.57 x 2.28 x 0.39 inches		http://i-cdn.phonearena.com/images/phones/35208-specs/Lumigon-T2.jpg			 Android (4.0)	Lumigon T2				http://www.phonearena.com/phones/Lumigon-T2_id6986	
21-Sep-10		2 megapixels		 4.68 x 2.55 x 0.76 inches	 2.6 inches	http://i-cdn.phonearena.com/images/phones/22572-specs/TerreStar-Genus.jpg	 Yes		 Windows Mobile Professional (6.5.3)	TerreStar Genus			 320 x 240 pixels	http://www.phonearena.com/phones/TerreStar-Genus_id4914	130 g
12-Feb-09				 3.75 x 2.07 x 0.50 inches		http://i-cdn.phonearena.com/images/phones/12288-specs/Garmin-Asus-nuvifone-M20-US.jpg			 Windows Mobile Professional (6.1)	Garmin-Asus nuvifone M20 US				http://www.phonearena.com/phones/Garmin-Asus-nuvifone-M20-US_id3475	99 g
15-Jul-11					 1.8 inches	http://i-cdn.phonearena.com/images/phones/30587-specs/Videocon-V1412.jpg				Videocon V1412			 128 x 160 pixels	http://www.phonearena.com/phones/Videocon-V1412_id5999	
15-Jul-11						http://i-cdn.phonearena.com/images/phones/30588-specs/Videocon-V1436.jpg				Videocon V1436				http://www.phonearena.com/phones/Videocon-V1436_id6000	
13-Aug-11						http://i-cdn.phonearena.com/images/phones/31342-specs/Verykool-i277.jpg				Verykool i277				http://www.phonearena.com/phones/Verykool-i277_id6272	
13-Aug-11						http://i-cdn.phonearena.com/images/phones/31346-specs/Verykool-i650.jpg				Verykool i650				http://www.phonearena.com/phones/Verykool-i650_id6274	
9-Jul-11						http://i-cdn.phonearena.com/images/phones/30425-specs/Lemon-Mobiles-Duo-319.jpg				Lemon Mobiles Duo 319				http://www.phonearena.com/phones/Lemon-Mobiles-Duo-319_id5905	
9-Jul-11						http://i-cdn.phonearena.com/images/phones/30432-specs/Lemon-Mobiles-iT414.jpg				Lemon Mobiles iT414				http://www.phonearena.com/phones/Lemon-Mobiles-iT414_id5908	
9-Mar-11				 10.63 x 5.91 x 0.47 inches	 10.1 inches	http://i-cdn.phonearena.com/images/phones/27270-specs/ARCHOS-101-Internet-Tablet.jpg			 Android (2.2)	ARCHOS 101 Internet Tablet			 1024 x 600 pixels	http://www.phonearena.com/phones/ARCHOS-101-Internet-Tablet_id5280	480 g
9-Mar-11				 7.91 x 4.49 x 0.55 inches	 7.0 inches	http://i-cdn.phonearena.com/images/phones/27308-specs/ARCHOS-70-Internet-Tablet.jpg			 Android (2.2)	ARCHOS 70 Internet Tablet			 800 x 480 pixels	http://www.phonearena.com/phones/ARCHOS-70-Internet-Tablet_id5282	400 g
3-Aug-12						http://i-cdn.phonearena.com/images/phones/37477-specs/Celkon-C669.jpg				Celkon C669				http://www.phonearena.com/phones/Celkon-C669_id7395	
24-Feb-12						http://i-cdn.phonearena.com/images/phones/37132-specs/Celkon-A88.jpg			 Android (2.3) 	Celkon A88				http://www.phonearena.com/phones/Celkon-A88_id7307	
20-May-12						http://i-cdn.phonearena.com/images/phones/36796-specs/Plum-kazzom.jpg				Plum kazzom				http://www.phonearena.com/phones/Plum-kazzom_id7189	
20-May-12						http://i-cdn.phonearena.com/images/phones/36798-specs/Plum-trion.jpg				Plum trion				http://www.phonearena.com/phones/Plum-trion_id7191	
21-Jan-11						http://i-cdn.phonearena.com/images/phones/26239-specs/BLU-CLICK.jpg				BLU CLICK				http://www.phonearena.com/phones/BLU-CLICK_id5160	
21-Jan-11					 2.4 inches	http://i-cdn.phonearena.com/images/phones/26246-specs/BLU-CUBO.jpg				BLU CUBO				http://www.phonearena.com/phones/BLU-CUBO_id5161	
20-May-12						http://i-cdn.phonearena.com/images/phones/46565-specs/Plum-Tweek.jpg				Plum Tweek				http://www.phonearena.com/phones/Plum-Tweek_id7193	
20-May-12						http://i-cdn.phonearena.com/images/phones/36803-specs/Plum-trip.jpg				Plum trip				http://www.phonearena.com/phones/Plum-trip_id7195	
20-May-12						http://i-cdn.phonearena.com/images/phones/36805-specs/Plum-spare.jpg				Plum spare				http://www.phonearena.com/phones/Plum-spare_id7196	
20-May-12						http://i-cdn.phonearena.com/images/phones/36808-specs/Plum-boom.jpg				Plum boom				http://www.phonearena.com/phones/Plum-boom_id7197	
20-May-12						http://i-cdn.phonearena.com/images/phones/36810-specs/Plum-tingle.jpg				Plum tingle				http://www.phonearena.com/phones/Plum-tingle_id7199	
20-May-12						http://i-cdn.phonearena.com/images/phones/36814-specs/Plum-profile.jpg				Plum profile				http://www.phonearena.com/phones/Plum-profile_id7200	
21-May-12						http://i-cdn.phonearena.com/images/phones/36816-specs/Plum-whiz.jpg				Plum whiz				http://www.phonearena.com/phones/Plum-whiz_id7201	
21-May-12						http://i-cdn.phonearena.com/images/phones/36820-specs/Plum-stubby.jpg				Plum stubby				http://www.phonearena.com/phones/Plum-stubby_id7203	
21-May-12						http://i-cdn.phonearena.com/images/phones/36822-specs/Plum-stubby-II.jpg				Plum stubby II				http://www.phonearena.com/phones/Plum-stubby-II_id7204	
21-May-12						http://i-cdn.phonearena.com/images/phones/36824-specs/Plum-strike.jpg				Plum strike				http://www.phonearena.com/phones/Plum-strike_id7206	
21-May-12						http://i-cdn.phonearena.com/images/phones/36828-specs/Plum-blast.jpg				Plum blast				http://www.phonearena.com/phones/Plum-blast_id7209	
21-May-12						http://i-cdn.phonearena.com/images/phones/36860-specs/Plum-genius.jpg				Plum genius				http://www.phonearena.com/phones/Plum-genius_id7211	
21-May-12						http://i-cdn.phonearena.com/images/phones/36864-specs/Plum-tracer.jpg				Plum tracer				http://www.phonearena.com/phones/Plum-tracer_id7212	
21-May-12						http://i-cdn.phonearena.com/images/phones/36868-specs/Plum-tracer-II.jpg				Plum tracer II				http://www.phonearena.com/phones/Plum-tracer-II_id7214	
21-May-12						http://i-cdn.phonearena.com/images/phones/36870-specs/Plum-galactic.jpg				Plum galactic				http://www.phonearena.com/phones/Plum-galactic_id7215	
2-Jun-12			Released			http://i-cdn.phonearena.com/images/phones/36899-specs/Celkon-C359.jpg				Celkon C359				http://www.phonearena.com/phones/Celkon-C359_id7233	70 g
2-Jun-12				 4.88 x 2.52 x 0.43 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/36900-specs/Celkon-A97.jpg			 Android (2.3.6)	Celkon A97			 480 x 800 pixels	http://www.phonearena.com/phones/Celkon-A97_id7234	130 g
2-Jun-12				 5.04 x 2.60 x 0.45 inches		http://i-cdn.phonearena.com/images/phones/36901-specs/Celkon-A90.jpg			 Android (2.3.5)	Celkon A90				http://www.phonearena.com/phones/Celkon-A90_id7235	128 g
2-Jun-12				 4.41 x 2.38 x 0.45 inches		http://i-cdn.phonearena.com/images/phones/36902-specs/Celkon-A95.jpg			 Android (2.3.6)	Celkon A95				http://www.phonearena.com/phones/Celkon-A95_id7236	104 g
2-Jun-12						http://i-cdn.phonearena.com/images/phones/36903-specs/Celkon-A99.jpg			 Android (2.3.5) 	Celkon A99+				http://www.phonearena.com/phones/Celkon-A99_id7237	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37113-specs/Celkon-C206.jpg				Celkon C206				http://www.phonearena.com/phones/Celkon-C206_id7295	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37115-specs/Celkon-C606.jpg				Celkon C606				http://www.phonearena.com/phones/Celkon-C606_id7296	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37116-specs/Celkon-C705.jpg				Celkon C705				http://www.phonearena.com/phones/Celkon-C705_id7297	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37117-specs/Celkon-C504.jpg				Celkon C504				http://www.phonearena.com/phones/Celkon-C504_id7298	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37119-specs/Celkon-i4.jpg				Celkon i4				http://www.phonearena.com/phones/Celkon-i4_id7299	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37124-specs/Celkon-C17.jpg				Celkon C17				http://www.phonearena.com/phones/Celkon-C17_id7302	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37126-specs/Celkon-C203.jpg				Celkon C203				http://www.phonearena.com/phones/Celkon-C203_id7304	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37130-specs/Celkon-C570.jpg				Celkon C570				http://www.phonearena.com/phones/Celkon-C570_id7305	
9-Jun-12						http://i-cdn.phonearena.com/images/phones/37133-specs/Celkon-C769.jpg				Celkon C769				http://www.phonearena.com/phones/Celkon-C769_id7306	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37135-specs/Celkon-C349.jpg				Celkon C349				http://www.phonearena.com/phones/Celkon-C349_id7308	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37137-specs/Celkon-A7.jpg				Celkon A7				http://www.phonearena.com/phones/Celkon-A7_id7309	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37139-specs/Celkon-C337.jpg				Celkon C337				http://www.phonearena.com/phones/Celkon-C337_id7310	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37143-specs/Celkon-A9.jpg				Celkon A9				http://www.phonearena.com/phones/Celkon-A9_id7314	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37145-specs/Celkon-C55.jpg				Celkon C55				http://www.phonearena.com/phones/Celkon-C55_id7315	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37149-specs/Celkon-C90.jpg				Celkon C90				http://www.phonearena.com/phones/Celkon-C90_id7318	
10-Jun-12						http://i-cdn.phonearena.com/images/phones/37150-specs/Celkon-C909.jpg				Celkon C909				http://www.phonearena.com/phones/Celkon-C909_id7319	
11-Jun-12						http://i-cdn.phonearena.com/images/phones/37156-specs/Celkon-C60.jpg				Celkon C60				http://www.phonearena.com/phones/Celkon-C60_id7320	
2-Jul-12						http://i-cdn.phonearena.com/images/phones/36904-specs/Celkon-C-50-3D.jpg				Celkon C 50 3D				http://www.phonearena.com/phones/Celkon-C-50-3D_id7238	
9-Jul-12						http://i-cdn.phonearena.com/images/phones/37110-specs/Celkon-C262.jpg				Celkon C262				http://www.phonearena.com/phones/Celkon-C262_id7292	
3-Aug-12						http://i-cdn.phonearena.com/images/phones/37479-specs/Celkon-C607.jpg				Celkon C607				http://www.phonearena.com/phones/Celkon-C607_id7396	
25-Nov-12				 5.70 x 2.84 x 0.29 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/51556-specs/Celkon-Glory-Q5.jpg			 Android (4.4)	Celkon Glory Q5			 540 x 960 pixels	http://www.phonearena.com/phones/Celkon-Glory-Q5_id9166	156 g
24-Apr-13						http://i-cdn.phonearena.com/images/phones/46859-specs/Celkon-C7040.jpg				Celkon C7040				http://www.phonearena.com/phones/Celkon-C7040_id8630	
30-Apr-13						http://i-cdn.phonearena.com/images/phones/46860-specs/Celkon-C7060.jpg				Celkon C7060				http://www.phonearena.com/phones/Celkon-C7060_id8631	
14-May-13						http://i-cdn.phonearena.com/images/phones/40893-specs/Celkon-A119Q.jpg				Celkon A119Q				http://www.phonearena.com/phones/Celkon-A119Q_id7851	
14-May-13		8 megapixels		 5.43 x 2.76 x 0.41 inches	 4.7 inches	http://i-cdn.phonearena.com/images/phones/40894-specs/Celkon-A62.jpg	 Multi-touch		 Android (4.0)	Celkon A62			 480 x 854 pixels	http://www.phonearena.com/phones/Celkon-A62_id7852	109 g
15-May-13				 4.79 x 2.65 x 0.48 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/40905-specs/Celkon-A58.jpg			 Android (2.3)	Celkon A58				http://www.phonearena.com/phones/Celkon-A58_id7855	85 g
15-May-13						http://i-cdn.phonearena.com/images/phones/40906-specs/Celkon-A119.jpg				Celkon A119				http://www.phonearena.com/phones/Celkon-A119_id7856	
15-May-13						http://i-cdn.phonearena.com/images/phones/40907-specs/Celkon-A101.jpg			 Android (4.0) Display Physical 	Celkon A101				http://www.phonearena.com/phones/Celkon-A101_id7857	
29-Aug-13			Released			http://i-cdn.phonearena.com/images/phones/42692-specs/Celkon-A20.jpg			 Android (4.2) Display Physical 	Celkon A20				http://www.phonearena.com/phones/Celkon-A20_id8119	
29-Aug-13						http://i-cdn.phonearena.com/images/phones/42693-specs/Celkon-A107.jpg			 Android (4.2.2) Display Physical 	Celkon A107+				http://www.phonearena.com/phones/Celkon-A107_id8120	
29-Aug-13			Released			http://i-cdn.phonearena.com/images/phones/42694-specs/Celkon-A60.jpg			 Android (4.0.4) [AD3] Display Physical 	Celkon A60				http://www.phonearena.com/phones/Celkon-A60_id8121	
29-Aug-13						http://i-cdn.phonearena.com/images/phones/42695-specs/Celkon-A63.jpg			 Android (4.2) Display Physical 	Celkon A63				http://www.phonearena.com/phones/Celkon-A63_id8122	
29-Aug-13						http://i-cdn.phonearena.com/images/phones/42696-specs/Celkon-A105.jpg			 Android (4.0.4) Display Physical 	Celkon A105				http://www.phonearena.com/phones/Celkon-A105_id8123	
30-Aug-13						http://i-cdn.phonearena.com/images/phones/42748-specs/Celkon-A8.jpg			 Android (4.0.1) Display Physical 	Celkon A8+				http://www.phonearena.com/phones/Celkon-A8_id8125	
30-Aug-13						http://i-cdn.phonearena.com/images/phones/42749-specs/Celkon-A9.jpg			 Android (4.0) Display Physical 	Celkon A9+				http://www.phonearena.com/phones/Celkon-A9_id8126	
30-Aug-13						http://i-cdn.phonearena.com/images/phones/42750-specs/Celkon-A107.jpg			 Android (4.0.2) 	Celkon A107				http://www.phonearena.com/phones/Celkon-A107_id8127	
16-Apr-14				 5.43 x 2.70 x 0.39 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/46615-specs/Celkon-A125.jpg			 Android (4.2.2)	Celkon A125			 854 x 960 pixels	http://www.phonearena.com/phones/Celkon-A125_id8592	78 g
17-Apr-14		13 megapixels		 5.67 x 2.80 x 0.35 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/46681-specs/Celkon-S1.jpg	 Multi-touch		 Android (4.2.1)	Celkon S1			 1080 x 1920 pixels	http://www.phonearena.com/phones/Celkon-S1_id8594	137 g
22-Apr-14				 4.97 x 2.52 x 0.43 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/46682-specs/Celkon-A40.jpg			 Android (4.2.2)	Celkon A40			 480 x 800 pixels	http://www.phonearena.com/phones/Celkon-A40_id8597	126 g
22-Apr-14				 5.68 x 2.89 x 0.39 inches	 5.0 inches	http://i-cdn.phonearena.com/images/phones/46683-specs/Celkon-AR-50.jpg			 Android (4.2.2)	Celkon AR 50			 540 x 960 pixels	http://www.phonearena.com/phones/Celkon-AR-50_id8599	140 g
22-Apr-14				 4.97 x 2.52 x 0.43 inches	 4.0 inches	http://i-cdn.phonearena.com/images/phones/46684-specs/Celkon-AR-40.jpg			 Android (4.2.2)	Celkon AR 40			 480 x 800 pixels	http://www.phonearena.com/phones/Celkon-AR-40_id8600	126 g
22-Apr-14		3.2 megapixels		 5.35 x 2.65 x 0.43 inches	 4.5 inches	http://i-cdn.phonearena.com/images/phones/46686-specs/Celkon-A66.jpg	 Multi-touch		 Android (4.1.2)	Celkon A66			 480 x 854 pixels	http://www.phonearena.com/phones/Celkon-A66_id8601	98 g
