"_cached_page_id","_template","_type","battery","camera","dimensions","display_inches","image","is_Touch","memory","os","phone_model","processor","simcard","url","weight"
"2cf04587a6e85f4b31360d27f6bea6b577add6ed","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","3.84"" x 1.91"" x 0.94"" (98 x 49 x 23.9 mm)","","http://img.phonescoop.com/img/p/245/h585.jpg","","","","Samsung SGH-D415 / SGH-D410","","","http://www.phonescoop.com/phones/phone.php?p=378","4.09 oz (116 g)"
"92a8c2bdf2b25bb5b314192dde1f9a1655b0e805","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.3"" x 1.85"" x 0.94"" (84 x 47 x 23.9 mm)","","http://img.phonescoop.com/img/p/245/h1746.jpg","","","","Samsung SGH-D407 / D347","","","http://www.phonescoop.com/phones/phone.php?p=901","3 oz (85 g)"
"b22169ffbc95c6c423074f0a27a0776760254e45","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.4"" x 1.8"" x 0.96"" (86 x 46 x 24.4 mm)","","http://img.phonescoop.com/img/p/245/h1507.jpg","","","","Samsung SGH-D357","","","http://www.phonescoop.com/phones/phone.php?p=795","3.46 oz (98 g)"
"39e296931dc402778e4faf7093f4225be94ca2fd","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.7"" x 1.9"" x 0.85"" (94 x 48 x 21.6 mm)","","http://img.phonescoop.com/img/p/245/h1396.jpg","","","","Samsung SGH-D307","","","http://www.phonescoop.com/phones/phone.php?p=751","4.3 oz (122 g)"
"afb7157d4c48c9b9bff3c51c105f211efe554ea3","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","","","http://img.phonescoop.com/img/p/245/h551.jpg","","","","Samsung SGH-D100","","","http://www.phonescoop.com/phones/phone.php?p=353",""
"6580aa8bec7feb8df57a5c35f3059fa09c209c76","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.66"" x 1.89"" x 0.65"" (93 x 48 x 16.5 mm)","","http://img.phonescoop.com/img/p/245/h1980.jpg","","","","Samsung SGH-C417 / C416","","","http://www.phonescoop.com/phones/phone.php?p=1030","2.86 oz (81 g)"
"21e45018d6308d21d33fc0e397061c4f29903f61","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.3"" x 1.8"" x 0.9"" (109 x 46 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h979.jpg","","","","Samsung SGH-C225","","","http://www.phonescoop.com/phones/phone.php?p=572","3.4 oz (96 g)"
"533669f337a4e647b19604b1eb73ef8d761c6c24","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.13"" x 1.69"" x 0.75"" (105 x 43 x 19.1 mm)","","http://img.phonescoop.com/img/p/245/h983.jpg","","","","Samsung SGH-C207","","","http://www.phonescoop.com/phones/phone.php?p=574","2.43 oz (69 g)"
"37e1c36ca8ad5c0900010e9193645774de00c266","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","880 mAh","","4"" x 1.9"" x 0.56"" (102 x 48 x 14.2 mm)","","http://img.phonescoop.com/img/p/245/h3480.jpg","","50 MB","","Samsung SGH-A777","","","http://www.phonescoop.com/phones/phone.php?p=1709","3.4 oz (96 g)"
"8fb7cb7b92c3c170547d5d076d80b62be2e7375b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.9"" x 1.9"" x 0.6"" (99 x 48 x 15.2 mm)","","http://img.phonescoop.com/img/p/245/h2858.jpg","","50 MB","","Samsung SGH-A737 / SGH-A736","","","http://www.phonescoop.com/phones/phone.php?p=1289","3.16 oz (90 g)"
"a5fffa79ba2f26a056f13974c6891d18ed011c23","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.51"" x 2.01"" x 0.35"" (115 x 51 x 8.9 mm)","","http://img.phonescoop.com/img/p/245/h2538.jpg","","","","Samsung SGH-A727","","","http://www.phonescoop.com/phones/phone.php?p=1100","2.82 oz (80 g)"
"9b63a1c7526c744c2df9a56b53bc97ba51c37a72","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.07"" x 2.15"" x 0.55"" (103 x 55 x 14 mm)","","http://img.phonescoop.com/img/p/245/h2537.jpg","","","","Samsung SGH-A717","","","http://www.phonescoop.com/phones/phone.php?p=1095","3.31 oz (94 g)"
"aa20400aa40d9a515ebc1e37f10806e47ae5d112","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1420 mAh","","4.53"" x 2.05"" x 0.77"" (115 x 52 x 19.6 mm)","","http://img.phonescoop.com/img/p/245/h3698.jpg","","","","Samsung SGH-A657","","","http://www.phonescoop.com/phones/phone.php?p=1962","4.34 oz (123 g)"
"c2b8322764357b7d1b06f7b50869763e7606d324","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","960 mAh","","4.41"" x 1.92"" x 0.57"" (112 x 49 x 14.5 mm)","","http://img.phonescoop.com/img/p/245/h3369.jpg","Touch Screen","","","Samsung SGH-A637","","","http://www.phonescoop.com/phones/phone.php?p=1599","3.24 oz (92 g)"
"0de5e86ce1d75c6700a8af224435643f75bffa1e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.74"" x 1.89"" x 0.63"" (95 x 48 x 16 mm)","","http://img.phonescoop.com/img/p/245/h2669.jpg","","","","Samsung SGH-A517","","","http://www.phonescoop.com/phones/phone.php?p=1245","2.9 oz (82 g)"
"e89eddbd1e96aa5454b02cd8d74e8210297fa4b7","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","3.74"" x 1.89"" x 0.63"" (95 x 48 x 16 mm)","","http://img.phonescoop.com/img/p/245/h2519.jpg","","","","Samsung SGH-A437 / A436","","","http://www.phonescoop.com/phones/phone.php?p=1118","2.9 oz (82 g)"
"e3e88e0d2060f3f787ca66409f24c2b67b07ccd5","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.4"" x 1.78"" x 0.82"" (86 x 45 x 20.8 mm)","","http://img.phonescoop.com/img/p/245/h3301.jpg","","","","Samsung SGH-A237","","","http://www.phonescoop.com/phones/phone.php?p=1602","2.9 oz (82 g)"
"e8f652ff57df1e2e42b4e9149fa0142a79a1de49","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.5"" x 1.76"" x 0.79"" (89 x 45 x 20.1 mm)","","http://img.phonescoop.com/img/p/245/h3197.jpg","","","","Samsung SGH-A227 / A226","","","http://www.phonescoop.com/phones/phone.php?p=1404","3.4 oz (96 g)"
"734fbc1b2e6e75477eca81d988c021d31e985bc7","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.78"" x 1.85"" x 0.75"" (96 x 47 x 19.1 mm)","2","http://img.phonescoop.com/img/p/245/h4597.jpg","",""," (proprietary) ","Samsung SGH-A197","","","http://www.phonescoop.com/phones/phone.php?p=2795","2.7 oz (77 g)"
"766221d699d5b830f2660bc9078834f14224791d","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","4.33"" x 2.28"" x 0.47"" (110 x 58 x 11.9 mm)","","http://img.phonescoop.com/img/p/245/h4663.jpg","","","","Samsung SGH-A187","","","http://www.phonescoop.com/phones/phone.php?p=2779","3.1 oz (88 g)"
"e88dbb128a3c7e25b66ea92ee48523cebae42e37","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.54"" x 1.83"" x 0.78"" (90 x 46 x 19.8 mm)","","http://img.phonescoop.com/img/p/245/h3755.jpg","","","","Samsung SGH-A167","","","http://www.phonescoop.com/phones/phone.php?p=1993","3.1 oz (88 g)"
"b04ead28030ea38e3a37e68905a630d3a6353939","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.83"" x 1.84"" x 0.65"" (97 x 47 x 16.5 mm)","1.8","http://img.phonescoop.com/img/p/245/h5517.jpg","","","","Samsung SGH-A157","","","http://www.phonescoop.com/phones/phone.php?p=3672","2.99 oz (85 g)"
"462bc998304e8649707b47847f8f68f6cc05e7c6","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.46"" x 1.76"" x 0.78"" (88 x 45 x 19.8 mm)","","http://img.phonescoop.com/img/p/245/h3391.jpg","","","","Samsung SGH-A137","","","http://www.phonescoop.com/phones/phone.php?p=1619","2.86 oz (81 g)"
"b6c885c9337cc602f069a0e848cc23f17112e956","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.39"" x 1.67"" x 0.76"" (86 x 42 x 19.3 mm)","","http://img.phonescoop.com/img/p/245/h2809.jpg","","","","Samsung SGH-A127","","","http://www.phonescoop.com/phones/phone.php?p=1271","2.86 oz (81 g)"
"c54efd299bc4371280a9606af83c1d765cefc9e5","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.39"" x 1.67"" x 0.76"" (86 x 42 x 19.3 mm)","","http://img.phonescoop.com/img/p/245/h2568.jpg","","","","Samsung SGH-A117","","","http://www.phonescoop.com/phones/phone.php?p=1205","2.86 oz (81 g)"
"ed36c9e996a5a672bb989b3696a574c62d171ffa","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.46"" x 1.73"" x 0.78"" (88 x 44 x 19.8 mm)","","http://img.phonescoop.com/img/p/245/h4352.jpg","","","","Samsung SGH-A107","","","http://www.phonescoop.com/phones/phone.php?p=2662","2.61 oz (74 g)"
"2258446ea122984adfc73be8835790e966ddff6f","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","4.1"" x 2"" x 0.6"" (104 x 51 x 15.2 mm)","2.6","http://img.phonescoop.com/img/p/245/h4343.jpg","","","","Samsung Seek","","","http://www.phonescoop.com/phones/phone.php?p=2543","3.9 oz (111 g)"
"64e1970e6b2322ca1fd17ce22c34d60fe6fc4796","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.84"" x 2.04"" x 0.63"" (98 x 52 x 16 mm)","","http://img.phonescoop.com/img/p/245/h2043.jpg","","","","Samsung SCH-U740 Alias","","","http://www.phonescoop.com/phones/phone.php?p=1060","3.56 oz (101 g)"
"fb1c7b89f831b14ae5fa274512903ecb3483fb3c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.78"" x 1.85"" x 0.87"" (96 x 47 x 22.1 mm)","","http://img.phonescoop.com/img/p/245/h2034.jpg","","","","Samsung SCH-U620","","","http://www.phonescoop.com/phones/phone.php?p=1057","3.74 oz (106 g)"
"7634ad24e9fe2eef6dd7d3e744f2441ef19c0361","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.76"" x 1.92"" x 0.68"" (96 x 49 x 17.3 mm)","2.1","http://img.phonescoop.com/img/p/245/h2956.jpg","","","","Samsung SCH-U550","","","http://www.phonescoop.com/phones/phone.php?p=1414","3.17 oz (90 g)"
"8c193e5d201dc6cb51cc79306d62f4af5e074e34","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.88"" x 2.01"" x 0.66"" (99 x 51 x 16.8 mm)","","http://img.phonescoop.com/img/p/245/h2094.jpg","","","","Samsung SCH-U540","","","http://www.phonescoop.com/phones/phone.php?p=1089","2.82 oz (80 g)"
"2587db67a5cf7e8eca1f7277839a7e7ab2d3f45c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.71"" x 1.92"" x 0.66"" (94 x 49 x 16.8 mm)","","http://img.phonescoop.com/img/p/245/h1955.jpg","","","","Samsung SCH-U520","","","http://www.phonescoop.com/phones/phone.php?p=1018","2.96 oz (84 g)"
"ad75e2c1b3a55c37f1343e11bb5d97048d65c497","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.67"" x 1.85"" x 0.78"" (93 x 47 x 19.8 mm)","","http://img.phonescoop.com/img/p/245/h3383.jpg","","","","Samsung SCH-U430","","","http://www.phonescoop.com/phones/phone.php?p=1607","3.21 oz (91 g)"
"63ec7f01d2b6e1ae57a3b9684d036bdfdfba0ed4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.67"" x 1.8"" x 0.63"" (93 x 46 x 16 mm)","","http://img.phonescoop.com/img/p/245/h2022.jpg","","","","Samsung SCH-U420 Nimbus","","","http://www.phonescoop.com/phones/phone.php?p=1052","3.2 oz (91 g)"
"b7700bad99cb74ad60f759305f8ace627d0a1425","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.48"" x 1.81"" x 0.77"" (88 x 46 x 19.6 mm)","","http://img.phonescoop.com/img/p/245/h2714.jpg","","","","Samsung SCH-U410","","","http://www.phonescoop.com/phones/phone.php?p=1105","3.17 oz (90 g)"
"4de18e1d3a837cb5bf610803612785702c1eab65","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.5"" x 1.8"" x 0.77"" (89 x 46 x 19.6 mm)","","http://img.phonescoop.com/img/p/245/h2048.jpg","","","","Samsung SCH-U340 / Snap","","","http://www.phonescoop.com/phones/phone.php?p=1061","2.82 oz (80 g)"
"18fe84aa30a336d0477ee3f40bf9dad71e24bef4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.5"" x 1.77"" x 0.71"" (114 x 45 x 18 mm)","","http://img.phonescoop.com/img/p/245/h7.jpg","","","","Samsung SCH-T300","","","http://www.phonescoop.com/phones/phone.php?p=6","3.95 oz (112 g)"
"05b28aa08c96343db72234ac85937a2fe9205d42","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","4.06"" x 2.02"" x 0.5"" (103 x 51 x 12.7 mm)","","http://img.phonescoop.com/img/p/245/h2939.jpg","","","","Samsung SCH-R610","","","http://www.phonescoop.com/phones/phone.php?p=1234","2.92 oz (83 g)"
"714490a7e90fbc59f399ff2829a1fc4beb279421","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.72"" x 1.95"" x 0.65"" (94 x 50 x 16.5 mm)","2.1","http://img.phonescoop.com/img/p/245/h2546.jpg","","","","Samsung SCH-R500 Hue","","","http://www.phonescoop.com/phones/phone.php?p=1282","3.22 oz (91 g)"
"384377f22ca511f97730a3081ffb932d04b947fa","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.9"" x 1.9"" x 0.57"" (99 x 48 x 14.5 mm)","","http://img.phonescoop.com/img/p/245/h2894.jpg","","","","Samsung SCH-R410","","","http://www.phonescoop.com/phones/phone.php?p=1253","3.4 oz (96 g)"
"c4479aadff2396715e3c832cdb7d69b8d4b43d14","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.9"" x 1.9"" x 0.57"" (99 x 48 x 14.5 mm)","","http://img.phonescoop.com/img/p/245/h2662.jpg","","","","Samsung SCH-R400","","","http://www.phonescoop.com/phones/phone.php?p=1284","3.4 oz (96 g)"
"be365120eb988840ea0a2e2ae11d99ed46c6bca9","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","3.5"" x 1.8"" x 0.78"" (89 x 46 x 19.8 mm)","","http://img.phonescoop.com/img/p/245/h2941.jpg","","","","Samsung SCH-R300","","","http://www.phonescoop.com/phones/phone.php?p=1370","2.9 oz (82 g)"
"a245b054047f9e3f7f76c21332afa9f24311efbc","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","4.07"" x 1.77"" x 0.59"" (103 x 45 x 15 mm)","","http://img.phonescoop.com/img/p/245/h3621.jpg","","","","Samsung SCH-R211","","","http://www.phonescoop.com/phones/phone.php?p=1980","2.73 oz (77 g)"
"9ac2e74fac64db00b3f31e69706d75800258ab2e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","4.13"" x 1.61"" x 0.41"" (105 x 41 x 10.4 mm)","","http://img.phonescoop.com/img/p/245/h2710.jpg","",""," (proprietary) ","Samsung SCH-R200","","","http://www.phonescoop.com/phones/phone.php?p=1212","2.32 oz (66 g)"
"f98a95b4103e7066f6f96f680f30207a3f5b9830","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.5"" x 1.8"" x 0.89"" (114 x 46 x 22.6 mm)","","http://img.phonescoop.com/img/p/245/h42.jpg","","","","Samsung SCH-N370","","","http://www.phonescoop.com/phones/phone.php?p=33","3.8 oz (108 g)"
"73593c52ce36ab027da3d949a9d66aa58e5ca164","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.8"" x 1.9"" x 0.9"" (97 x 48 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h1036.jpg","","","","Samsung SCH-N330","","","http://www.phonescoop.com/phones/phone.php?p=596","3.9 oz (111 g)"
"b4dc3abe700cf329b478e63f4ef07dda384cd435","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.57"" x 1.97"" x 0.84"" (116 x 50 x 21.3 mm)","","http://img.phonescoop.com/img/p/245/h1.jpg","","","","Samsung SCH-N150","","","http://www.phonescoop.com/phones/phone.php?p=2","4.2 oz (119 g)"
"600aa211a12496b367e93cc69a7da1f6f20095ab","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.49"" x 2.28"" x 0.97"" (114 x 58 x 24.6 mm)","","http://img.phonescoop.com/img/p/245/h1264.jpg","","128 MB","","Samsung SCH-i830 / IP-830w","","","http://www.phonescoop.com/phones/phone.php?p=703","6.44 oz (183 g)"
"182c3902cdfd82052299adf1060f9e914014d6d6","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4.48"" x 2.28"" x 0.76"" (114 x 58 x 19.3 mm)","","http://img.phonescoop.com/img/p/245/h2837.jpg","","","","Samsung SCH-i760","","","http://www.phonescoop.com/phones/phone.php?p=1108","5.29 oz (150 g)"
"0990bb113f5f727d791f121e2b4577bb93064266","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","4.49"" x 2.28"" x 0.97"" (114 x 58 x 24.6 mm)","","http://img.phonescoop.com/img/p/245/h1179.jpg","",""," Windows Mobile Professional version: 2003 2nd Edition","Samsung SCH-i730"," 520 MHz Intel Bulverde","","http://www.phonescoop.com/phones/phone.php?p=667","6.44 oz (183 g)"
"fc6a28fd28c95906b469f630a9a7e552fa54ff7c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","3.54"" x 2.13"" x 0.89"" (90 x 54 x 22.6 mm)","","http://img.phonescoop.com/img/p/245/h268.jpg","","","","Samsung SCH-i600 / SP-i600","","","http://www.phonescoop.com/phones/phone.php?p=186","4.59 oz (130 g)"
"5b1b9a4b9c17c18f8ef8b3d03a15249d5560ba0f","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.8"" x 1.88"" x 0.82"" (97 x 48 x 20.8 mm)","","http://img.phonescoop.com/img/p/245/h1830.jpg","","","","Samsung SCH-A990","","","http://www.phonescoop.com/phones/phone.php?p=950","4.4 oz (125 g)"
"afa465f2e9c18eb1b50c436577a9178b311f4e54","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.74"" x 2.01"" x 1"" (95 x 51 x 25.4 mm)","","http://img.phonescoop.com/img/p/245/h1320.jpg","","","","Samsung SCH-A970","","","http://www.phonescoop.com/phones/phone.php?p=724","5.07 oz (144 g)"
"1cdf3d2964886b5740236345953875c6a8a64d99","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.6"" x 1.9"" x 0.95"" (91 x 48 x 24.1 mm)","","http://img.phonescoop.com/img/p/245/h1387.jpg","","","","Samsung SCH-A950","","","http://www.phonescoop.com/phones/phone.php?p=748","4.55 oz (129 g)"
"4b5f06cf52e2a1246881e99328953cb6602ee4ec","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.59"" x 1.89"" x 0.98"" (91 x 48 x 24.9 mm)","","http://img.phonescoop.com/img/p/245/h1695.jpg","","","","Samsung SCH-A930","","","http://www.phonescoop.com/phones/phone.php?p=880","3.98 oz (113 g)"
"175cd781592767dc958958ad466c110e481b8a58","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default",""," 1+ megapixel","3.5"" x 1.97"" x 0.98"" (89 x 50 x 24.9 mm)","","http://img.phonescoop.com/img/p/245/h1033.jpg","","","","Samsung SCH-A890","","","http://www.phonescoop.com/phones/phone.php?p=595","2.8 oz (79 g)"
"641a8203011eece7dea0bf9b32034bb048832bc6","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.6"" x 1.8"" x 0.85"" (91 x 46 x 21.6 mm)","","http://img.phonescoop.com/img/p/245/h1788.jpg","","","","Samsung SCH-A870 / Siren","","","http://www.phonescoop.com/phones/phone.php?p=921","3.4 oz (96 g)"
"2e6ea6edade7f74765e8cae9149b54a4b277e49c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.3"" x 1.8"" x 1"" (84 x 46 x 25.4 mm)","","http://img.phonescoop.com/img/p/245/h1418.jpg","","","","Samsung SCH-A850","","","http://www.phonescoop.com/phones/phone.php?p=759","3.8 oz (108 g)"
"f19e491a0ae73c50891200a1f028d1d8772217ab","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.4"" x 2"" x 1"" (86 x 51 x 25.4 mm)","","http://img.phonescoop.com/img/p/245/h637.jpg","",""," (proprietary) ","Samsung SCH-A790 / SCH-A795 / IP-A790","","","http://www.phonescoop.com/phones/phone.php?p=406","4.2 oz (119 g)"
"b1168cc0c99bc4b6d2a6228149e106ef196ffb67","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","","","http://img.phonescoop.com/img/p/245/h911.jpg","","","","Samsung SCH-A770","","","http://www.phonescoop.com/phones/phone.php?p=537",""
"bfc6e0540179e6253d5ab726b7db780708d5cc66","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","3.64"" x 1.93"" x 1.02"" (92 x 49 x 25.9 mm)","","http://img.phonescoop.com/img/p/245/h512.jpg","","","","Samsung SCH-A690","","","http://www.phonescoop.com/phones/phone.php?p=334","4.3 oz (122 g)"
"3df4ae00f85d9713f1a7f3d842a05c25cd44a183","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.26"" x 1.81"" x 0.93"" (83 x 46 x 23.6 mm)","","http://img.phonescoop.com/img/p/245/h560.jpg","","","","Samsung SCH-A670","","","http://www.phonescoop.com/phones/phone.php?p=360","3.8 oz (108 g)"
"c2052d6e2e7aec4cd53b8f00de33ce1e9bc18644","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.3"" x 1.8"" x 0.9"" (84 x 46 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h621.jpg","","","","Samsung SCH-A650","","","http://www.phonescoop.com/phones/phone.php?p=397","3.6 oz (102 g)"
"9ffb0d5918efcf07c9d9194df70bdc4c6f34637a","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.54"" x 1.79"" x 0.94"" (90 x 45 x 23.9 mm)","","http://img.phonescoop.com/img/p/245/h1949.jpg","","","","Samsung SCH-A645","","","http://www.phonescoop.com/phones/phone.php?p=1015","3.2 oz (91 g)"
"fea3407604d6ef4c585a9d9fc8f790da26425348","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.54"" x 1.87"" x 1.04"" (90 x 47 x 26.4 mm)","","http://img.phonescoop.com/img/p/245/h1204.jpg","","","","Samsung SCH-A630","","","http://www.phonescoop.com/phones/phone.php?p=680","3.6 oz (102 g)"
"9dc2d3d964909f030f8932f9d56ca4f564efa363","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","3.5"" x 1.9"" x 0.9"" (89 x 48 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h378.jpg","","","","Samsung SCH-A610","","","http://www.phonescoop.com/phones/phone.php?p=257","4.23 oz (120 g)"
"69612b41bf080f657e1d33472763999f2c1a9bdc","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.3"" x 1.8"" x 0.9"" (84 x 46 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h1164.jpg","","","","Samsung SCH-A570","","","http://www.phonescoop.com/phones/phone.php?p=661","3.6 oz (102 g)"
"0faef0ecf4c6669100c59635a303a66698b91a0f","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.18"" x 1.67"" x 0.9"" (81 x 42 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h296.jpg","","","","Samsung SCH-A530","","","http://www.phonescoop.com/phones/phone.php?p=207","3 oz (85 g)"
"5ebe5c855ce209fdfbfe601cdbe086fbbe2dd89b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","3.43"" x 1.89"" x 0.87"" (87 x 48 x 22.1 mm)","","http://img.phonescoop.com/img/p/245/h183.jpg","","","","Samsung SCH-A310","","","http://www.phonescoop.com/phones/phone.php?p=127","3.2 oz (91 g)"
"2abb97731b82b351574727e7dc15336e29f22277","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","2.87"" x 2.09"" x 0.94"" (73 x 53 x 23.9 mm)","","http://img.phonescoop.com/img/p/245/h260.jpg","","","","Samsung SCH-A220","","","http://www.phonescoop.com/phones/phone.php?p=182","3.25 oz (92 g)"
"dc88fbff1174cf6f15ee6a7fca627b350926410b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","2.44"" x 4.88"" x 0.53"" (62 x 124 x 13.5 mm)","2.6","http://img.phonescoop.com/img/p/245/h3490.jpg","","112 MB","","Samsung Saga i770","","","http://www.phonescoop.com/phones/phone.php?p=1609","4.59 oz (130 g)"
"cdcb9200618a2cb6ed9443c24e2dbbf14ec56f96","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1650 mAh","","4.93"" x 2.6"" x 0.35"" (125 x 66 x 8.9 mm)","3.7","http://img.phonescoop.com/img/p/245/h5372.jpg","",""," Android version 2.3 ","Samsung Rugby Smart","","","http://www.phonescoop.com/phones/phone.php?p=3548","4.2 oz (119 g)"
"ec4e34e88df901ffa70620af75eb33dd72714e96","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","4.11"" x 2.08"" x 0.82"" (104 x 53 x 20.8 mm)","2.4","http://img.phonescoop.com/img/p/245/h5853.jpg","",""," (proprietary) ","Samsung Rugby III","","Type","http://www.phonescoop.com/phones/phone.php?p=3952","4.64 oz (132 g)"
"41a2728e9d5a0649e8a9ad6eb0937c0ae24612d6","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","4.01"" x 2.05"" x 0.86"" (102 x 52 x 21.8 mm)","","http://img.phonescoop.com/img/p/245/h4377.jpg","","","","Samsung Rugby II A847","","","http://www.phonescoop.com/phones/phone.php?p=2614","3.52 oz (100 g)"
"d03f17882e896db8c81d24de02ed6183fcd804c9","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","3.95"" x 2.05"" x 0.9"" (100 x 52 x 22.9 mm)","","http://img.phonescoop.com/img/p/245/h3316.jpg","Touch Screen","","","Samsung Rugby A837","","","http://www.phonescoop.com/phones/phone.php?p=1603","4.66 oz (132 g)"
"df9b29dc44ecb4a8636b3b5f18aa17f3d608bbd1","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","4.25"" x 2.17"" x 0.85"" (108 x 55 x 21.6 mm)","2.4","http://img.phonescoop.com/img/p/245/h6686.jpg","","","","Samsung Rugby 4","","","http://www.phonescoop.com/phones/phone.php?p=4476","5.22 oz (148 g)"
