announced_date,battery,camera,current_status,dimensions,display_inches,image,is_Touch,memory,os,phone_model,processor,ram,resolution,url,weight
30-Sep-11,,3.2 megapixels,Released, 4.53 x 2.32 x 0.58 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/31968-specs/LG-Optimus-Slider.jpg, Multi-touch,, Android (2.3),LG Optimus Slider,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Optimus-Slider_id5701,156 g
12-Jul-11,,,Released,,,http://i-cdn.phonearena.com/images/phones/29704-specs/LG-Cosmos-2.jpg,,,,LG Cosmos 2,,,,http://www.phonearena.com/phones/LG-Cosmos-2_id5688,
13-Jul-11,,3 megapixels,Released, 4.47 x 2.32 x 0.48 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/29747-specs/LG-Optimus-Net.jpg, Multi-touch,," Android (2.3.4, 2.3.3)",LG Optimus Net,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Optimus-Net_id5706,122 g
27-Jul-11,,,,,,http://i-cdn.phonearena.com/images/phones/37527-specs/LG-430G.jpg,,,,LG 430G,,,,http://www.phonearena.com/phones/LG-430G_id5773,
5-Aug-11,,,,,,http://i-cdn.phonearena.com/images/phones/30368-specs/LG-Envoy.jpg,,,,LG Envoy,,,,http://www.phonearena.com/phones/LG-Envoy_id5877,
11-Aug-11,,,Released,,,http://i-cdn.phonearena.com/images/phones/30541-specs/LG-Revere.jpg,,,,LG Revere,,,,http://www.phonearena.com/phones/LG-Revere_id5687,
9-Nov-10,,,,,,http://i-cdn.phonearena.com/images/phones/23552-specs/LG-C320.jpg,,,,LG C320,,,,http://www.phonearena.com/phones/LG-C320_id5013,
19-Aug-11,,,Released, 4.24 x 2.13 x 0.66 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/35982-specs/LG-Xpression-C395.jpg,,,,LG Xpression C395,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-Xpression-C395_id6053,130 g
22-Aug-11,,,, 4.82 x 2.46 x 0.38 inches,,http://i-cdn.phonearena.com/images/phones/30649-specs/LG-Optimus-Sol.jpg,,, Android (2.3.4),LG Optimus Sol,,,,http://www.phonearena.com/phones/LG-Optimus-Sol_id5759,107 g
14-Sep-11,,,Released, 4.80 x 2.52 x 0.36 inches,,http://i-cdn.phonearena.com/images/phones/31396-specs/LG-Marquee.jpg,,, Android (2.3),LG Marquee,,,,http://www.phonearena.com/phones/LG-Marquee_id5693,112 g
15-Sep-11,,5 megapixels,, 4.46 x 2.39 x 0.45 inches, 3.5 inches,http://i-cdn.phonearena.com/images/phones/31444-specs/LG-Optimus-Hub.jpg, Multi-touch,, Android (2.3),LG Optimus Hub,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Optimus-Hub_id5760,124 g
21-Sep-11,,3.2 megapixels,, 4.50 x 2.30 x 0.58 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/31565-specs/LG-Enlighten.jpg, Multi-touch,, Android (2.3.4),LG Enlighten,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Enlighten_id5883,157 g
28-Sep-11,,,Released, 5.03 x 2.63 x 0.53 inches,,http://i-cdn.phonearena.com/images/phones/31688-specs/LG-Esteem.jpg,,," Android (2.3.4, 2.3)",LG Esteem,,,,http://www.phonearena.com/phones/LG-Esteem_id5702,172 g
29-Sep-11,,,,,,http://i-cdn.phonearena.com/images/phones/31785-specs/LG-Beacon.jpg,,,,LG Beacon,,,,http://www.phonearena.com/phones/LG-Beacon_id6444,
4-Oct-11,,,, 5.27 x 2.67 x 0.41 inches, 4.5 inches,http://i-cdn.phonearena.com/images/phones/32986-specs/LG-Optimus-LTE.jpg,,, Android (2.3),LG Optimus LTE,,, 720 x 1280 pixels,http://www.phonearena.com/phones/LG-Optimus-LTE_id6526,135 g
11-Oct-10,,,Released, 4.84 x 2.42 x 0.45 inches, 3.8 inches,http://i-cdn.phonearena.com/images/phones/33513-specs/LG-Jil-Sander-Mobile.jpg,,, Windows Phone 7.5 Mango,LG Jil Sander Mobile,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-Jil-Sander-Mobile_id6608,157 g
15-Nov-11,,,,,,http://i-cdn.phonearena.com/images/phones/33267-specs/LG-Extravert.jpg,,,,LG Extravert,,,,http://www.phonearena.com/phones/LG-Extravert_id6598,
15-Nov-10,,,Released, 4.47 x 2.32 x 0.52 inches,,http://i-cdn.phonearena.com/images/phones/23565-specs/LG-Vortex.jpg,,, Android (2.2),LG Vortex,,,,http://www.phonearena.com/phones/LG-Vortex_id4912,126 g
15-Nov-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/23568-specs/LG-Cosmos-Touch.jpg,,,,LG Cosmos Touch,,,,http://www.phonearena.com/phones/LG-Cosmos-Touch_id4844,
4-Oct-10,,3 megapixels,Released, 4.56 x 2.22 x 0.62 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/23584-specs/LG-Apex.jpg, Multi-touch,, Android (2.1),LG Apex,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-Apex_id5019,158 g
22-Nov-10,,,Released, 4.57 x 2.22 x 0.62 inches,,http://i-cdn.phonearena.com/images/phones/34531-specs/LG-Optimus-M.jpg,,, Android (2.2),LG Optimus M,,,,http://www.phonearena.com/phones/LG-Optimus-M_id5026,153 g
25-Nov-10,,3.2 megapixels,, 4.56 x 2.22 x 0.62 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/23604-specs/LG-C710.jpg, Multi-touch,, Android (2.1),LG C710,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-C710_id5081,158 g
13-Dec-10,,,,,,http://i-cdn.phonearena.com/images/phones/23653-specs/LG-C305.jpg,,,,LG C305,,,,http://www.phonearena.com/phones/LG-C305_id5098,
15-Dec-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/23658-specs/LG-Select.jpg,,,,LG Select,,,,http://www.phonearena.com/phones/LG-Select_id4693,
16-Dec-10,,8 megapixels,Released, 4.88 x 2.49 x 0.43 inches, 4.0 inches,http://i-cdn.phonearena.com/images/phones/23660-specs/LG-Optimus-2X.jpg, Multi-touch,8 GB," Android (4.0, 2.2)",LG Optimus 2X," Dual-core, 1000 MHz, ARM Cortex-A9",512 MB , 480 x 800 pixels,http://www.phonearena.com/phones/LG-Optimus-2X_id5021,139 g
27-Dec-10,,,, 4.29 x 2.32 x 0.64 inches,,http://i-cdn.phonearena.com/images/phones/29427-specs/LG-Optimus-Chat.jpg,,, Android (2.2),LG Optimus Chat,,,,http://www.phonearena.com/phones/LG-Optimus-Chat_id5105,134 g
5-Jan-11,,,Released, 4.80 x 2.52 x 0.36 inches,,http://i-cdn.phonearena.com/images/phones/25140-specs/LG-Optimus-Black.jpg,,," Android (2.3, 2.2)",LG Optimus Black,,,,http://www.phonearena.com/phones/LG-Optimus-Black_id5102,109 g
25-Nov-11,,,, 4.77 x 2.50 x 0.51 inches,,http://i-cdn.phonearena.com/images/phones/34294-specs/LG-Eclypse.jpg,,, Android (2.3),LG Eclypse,,,,http://www.phonearena.com/phones/LG-Eclypse_id6614,168 g
6-Jan-11,,,Released, 5.03 x 2.63 x 0.52 inches,,http://i-cdn.phonearena.com/images/phones/28991-specs/LG-Revolution.jpg,,," Android (2.3, 2.2)",LG Revolution,,,,http://www.phonearena.com/phones/LG-Revolution_id4981,172 g
24-Jan-11,,3 megapixels,, 4.47 x 2.32 x 0.52 inches, 2.8 inches,http://i-cdn.phonearena.com/images/phones/26257-specs/LG-Optimus-Me-P350.jpg, Multi-touch,, Android (2.2),LG Optimus Me P350,,, 240 x 320 pixels,http://www.phonearena.com/phones/LG-Optimus-Me-P350_id5104,130 g
14-Feb-11,,,,,,http://i-cdn.phonearena.com/images/phones/30717-specs/LG-A175.jpg,,,,LG A175,,,,http://www.phonearena.com/phones/LG-A175_id5216,
14-Feb-11,,,Released, 5.07 x 2.68 x 0.47 inches, 4.3 inches,http://i-cdn.phonearena.com/images/phones/26938-specs/LG-Optimus-3D.jpg," Multi-touch Features: Light sensor, Proximity sensor, Scratch-resistant glass (Corning Gorilla Glass)",," Android (2.3, 2.2)",LG Optimus 3D,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-Optimus-3D_id5172,168 g
14-Feb-11,,,Released, 9.57 x 5.87 x 0.47 inches, 8.9 inches,http://i-cdn.phonearena.com/images/phones/26943-specs/LG-Optimus-Pad.jpg,,, Android (3.0),LG Optimus Pad,,,,http://www.phonearena.com/phones/LG-Optimus-Pad_id5223,620 g
18-Mar-11,,,,,,http://i-cdn.phonearena.com/images/phones/27802-specs/LG-Saber.jpg,,,,LG Saber,,,,http://www.phonearena.com/phones/LG-Saber_id5031,
21-Mar-11,,,Released, 5.07 x 2.68 x 0.47 inches, 4.3 inches,http://i-cdn.phonearena.com/images/phones/27609-specs/LG-Thrill-4G.jpg," Multi-touch Features: Light sensor, Proximity sensor, Scratch-resistant glass (Corning Gorilla Glass)",," Android (2.3, 2.2)",LG Thrill 4G,,, 480 x 800 pixels,http://www.phonearena.com/phones/LG-Thrill-4G_id5327,168 g
17-Mar-11,,,,,,http://i-cdn.phonearena.com/images/phones/27708-specs/LG-T315i.jpg,,,,LG T315i,,,,http://www.phonearena.com/phones/LG-T315i_id5340,
1-Apr-11,,,,,,http://i-cdn.phonearena.com/images/phones/33990-specs/LG-A190.jpg,,,,LG A190,,,,http://www.phonearena.com/phones/LG-A190_id5369,
28-Nov-11,,8 megapixels,Released, 5.27 x 2.67 x 0.41 inches, 4.5 inches,http://i-cdn.phonearena.com/images/phones/33546-specs/LG-Nitro-HD.jpg, Multi-touch,, Android (2.3.5),LG Nitro HD," Dual-core, 1500 MHz",1024 MB , 720 x 1280 pixels,http://www.phonearena.com/phones/LG-Nitro-HD_id5558,128 g
8-Dec-11,,3.2 megapixels,, 4.44 x 2.32 x 0.47 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/34332-specs/LG-Optimus-2.jpg, Multi-touch,, Android (2.3),LG Optimus 2,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Optimus-2_id6717,125 g
14-Dec-11,,,Released, 5.02 x 2.72 x 0.33 inches,,http://i-cdn.phonearena.com/images/phones/34238-specs/LG-Prada-3.0.jpg,,," Android (4.0, 2.3.7, 2.3)",LG Prada 3.0,,,,http://www.phonearena.com/phones/LG-Prada-3.0_id5758,138 g
4-Apr-11,,,,,,http://i-cdn.phonearena.com/images/phones/33988-specs/LG-A250.jpg,,,,LG A250,,,,http://www.phonearena.com/phones/LG-A250_id5378,
4-Apr-11,,,Released,,,http://i-cdn.phonearena.com/images/phones/30636-specs/LG-A230.jpg,,,,LG A230,,,,http://www.phonearena.com/phones/LG-A230_id5379,
12-Apr-11,,3.2 megapixels,, 4.47 x 2.32 x 0.53 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/28572-specs/LG-Phoenix.jpg, Multi-touch,, Android (2.2),LG Phoenix,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Phoenix_id5490,91 g
12-Apr-11,,,, 4.47 x 2.32 x 0.53 inches,,http://i-cdn.phonearena.com/images/phones/28069-specs/LG-Thrive.jpg,,, Android (2.2),LG Thrive,,,,http://www.phonearena.com/phones/LG-Thrive_id5406,130 g
26-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20625-specs/LG-KP550-Rip-Curl.jpg,,,,LG KP550 Rip Curl,,,,http://www.phonearena.com/phones/LG-KP550-Rip-Curl_id4530,
22-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20627-specs/LG-GS106.jpg,,,,LG GS106,,,,http://www.phonearena.com/phones/LG-GS106_id4536,
22-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20628-specs/LG-GS107.jpg,,,,LG GS107,,,,http://www.phonearena.com/phones/LG-GS107_id4537,
30-Mar-10,,2 megapixels,Released,, 2.4 inches,http://i-cdn.phonearena.com/images/phones/20631-specs/LG-Wine-II.jpg,,,,LG Wine II,,, 240 x 320 pixels,http://www.phonearena.com/phones/LG-Wine-II_id4228,102 g
1-Apr-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20974-specs/LG-KM570.jpg,,,,LG KM570,,,,http://www.phonearena.com/phones/LG-KM570_id4493,
6-Apr-10,,,,,,http://i-cdn.phonearena.com/images/phones/20795-specs/LG-GB280.jpg,,,,LG GB280,,,,http://www.phonearena.com/phones/LG-GB280_id4198,
12-May-10,,,Released, 4.56 x 2.22 x 0.62 inches,,http://i-cdn.phonearena.com/images/phones/21078-specs/LG-Ally.jpg,,," Android (2.2, 2.1)",LG Ally,,,,http://www.phonearena.com/phones/LG-Ally_id4498,158 g
15-Apr-10,,,,,,http://i-cdn.phonearena.com/images/phones/20783-specs/LG-GT540G.jpg,,, Android Display ,LG GT540G,,,,http://www.phonearena.com/phones/LG-GT540G_id4576,
27-Apr-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20955-specs/LG-420G.jpg,,,,LG 420G,,,,http://www.phonearena.com/phones/LG-420G_id4563,
4-May-10,,,,,,http://i-cdn.phonearena.com/images/phones/21066-specs/LG-GM600.jpg,,,,LG GM600,,,,http://www.phonearena.com/phones/LG-GM600_id4466,
10-May-10,,,,,,http://i-cdn.phonearena.com/images/phones/21046-specs/LG-GS107A.jpg,,,,LG GS107A,,,,http://www.phonearena.com/phones/LG-GS107A_id4631,
26-May-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21160-specs/LG-GX300.jpg,,,,LG GX300,,,,http://www.phonearena.com/phones/LG-GX300_id4661,
26-May-10,,,,,,http://i-cdn.phonearena.com/images/phones/21162-specs/LG-GD550.jpg,,,,LG GD550,,,,http://www.phonearena.com/phones/LG-GD550_id4488,
26-May-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21281-specs/LG-Viewty-Snap.jpg,,,,LG Viewty Snap,,,,http://www.phonearena.com/phones/LG-Viewty-Snap_id4570,
2-Jun-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21236-specs/LG-GS170.jpg,,,,LG GS170,,,,http://www.phonearena.com/phones/LG-GS170_id4611,
2-Jun-10,,,Released, 4.27 x 2.03 x 0.57 inches, 2.8 inches,http://i-cdn.phonearena.com/images/phones/21239-specs/LG-dLite.jpg,,,,LG dLite,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-dLite_id4677,99 g
9-Jun-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21331-specs/LG-GU292.jpg,,,,LG GU292,,,,http://www.phonearena.com/phones/LG-GU292_id4701,
23-Jun-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21583-specs/LG-Prime.jpg,,,,LG Prime,,,,http://www.phonearena.com/phones/LG-Prime_id4746,
21-Jul-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21706-specs/LG-101.jpg,,,,LG 101,,,,http://www.phonearena.com/phones/LG-101_id3985,
28-Jul-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21714-specs/LG-GU295.jpg,,,,LG GU295,,,,http://www.phonearena.com/phones/LG-GU295_id4780,
30-Jul-10,,,,,,http://i-cdn.phonearena.com/images/phones/22246-specs/LG-KS365.jpg,,,,LG KS365,,,,http://www.phonearena.com/phones/LG-KS365_id4504,
6-Aug-10,,,,,,http://i-cdn.phonearena.com/images/phones/21909-specs/LG-GB125R.jpg,,,,LG GB125R,,,,http://www.phonearena.com/phones/LG-GB125R_id4826,
2-Aug-10,,,,,,http://i-cdn.phonearena.com/images/phones/22040-specs/LG-Cookie-Style.jpg,,,,LG Cookie Style,,,,http://www.phonearena.com/phones/LG-Cookie-Style_id4754,
2-Aug-10,,,,,,http://i-cdn.phonearena.com/images/phones/22041-specs/LG-Cookie-3G.jpg,,,,LG Cookie 3G,,,,http://www.phonearena.com/phones/LG-Cookie-3G_id4758,
2-Aug-10,,,,,,http://i-cdn.phonearena.com/images/phones/22039-specs/LG-Cookie-Lite.jpg,,,,LG Cookie Lite,,,,http://www.phonearena.com/phones/LG-Cookie-Lite_id4768,
17-Aug-10,,,,,,http://i-cdn.phonearena.com/images/phones/22042-specs/LG-Town-C300.jpg,,,,LG Town C300,,,,http://www.phonearena.com/phones/LG-Town-C300_id4841,
2-Sep-10,,,Released, 4.17 x 2.10 x 0.47 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/22337-specs/LG-Encore.jpg,,,,LG Encore,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-Encore_id4876,105 g
19-Nov-09,,,,,,http://i-cdn.phonearena.com/images/phones/18823-specs/LG-GB115.jpg,,,,LG GB115,,,,http://www.phonearena.com/phones/LG-GB115_id4246,
26-Nov-09,,,,,,http://i-cdn.phonearena.com/images/phones/19408-specs/LG-GB160.jpg,,,,LG GB160,,,,http://www.phonearena.com/phones/LG-GB160_id4317,
26-Nov-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19407-specs/LG-GB170.jpg,,,,LG GB170,,,,http://www.phonearena.com/phones/LG-GB170_id4316,
27-Nov-09,,,,,,http://i-cdn.phonearena.com/images/phones/19410-specs/LG-Cookie-KP501.jpg,,,,LG Cookie KP501,,,,http://www.phonearena.com/phones/LG-Cookie-KP501_id4320,
27-Nov-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19409-specs/LG-GS190.jpg,,,,LG GS190,,,,http://www.phonearena.com/phones/LG-GS190_id4319,
8-Dec-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/20706-specs/LG-GB255G.jpg,,,,LG GB255G,,,,http://www.phonearena.com/phones/LG-GB255G_id4550,
14-Sep-10,,5 megapixels,, 4.43 x 2.28 x 0.51 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/22433-specs/LG-Optimus-Chic.jpg, Multi-touch,, Android (2.2),LG Optimus Chic,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-Optimus-Chic_id4887,132 g
17-Sep-10,,,,,,http://i-cdn.phonearena.com/images/phones/26209-specs/LG-GU297.jpg,,,,LG GU297,,,,http://www.phonearena.com/phones/LG-GU297_id4896,
15-Dec-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19372-specs/LG-GB190.jpg,,,,LG GB190,,,,http://www.phonearena.com/phones/LG-GB190_id4312,
4-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19453-specs/LG-Lollipop-GD580.jpg,,,,LG Lollipop GD580,,,,http://www.phonearena.com/phones/LG-Lollipop-GD580_id4333,
5-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19570-specs/LG-Lotus-Elite.jpg,,,,LG Lotus Elite,,,,http://www.phonearena.com/phones/LG-Lotus-Elite_id3980,
7-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19574-specs/LG-Rumor-Touch.jpg,,,,LG Rumor Touch,,,,http://www.phonearena.com/phones/LG-Rumor-Touch_id4349,
8-Jan-10,,,,,,http://i-cdn.phonearena.com/images/phones/20708-specs/LG-Shine-Touch.jpg,,,,LG Shine Touch,,,,http://www.phonearena.com/phones/LG-Shine-Touch_id4551,
7-Jan-10,,,Released, 4.29 x 2.15 x 0.50 inches,,http://i-cdn.phonearena.com/images/phones/19579-specs/LG-Optimus.jpg,,," Android (2.1, 1.6)",LG Optimus,,,,http://www.phonearena.com/phones/LG-Optimus_id4351,116 g
8-Jan-10,,,,,,http://i-cdn.phonearena.com/images/phones/19581-specs/LG-GW990.jpg,,,,LG GW990,,,,http://www.phonearena.com/phones/LG-GW990_id4352,
9-Feb-10,,5 megapixels,Released, 4.02 x 1.86 x 0.39 inches, 3.2 inches,http://i-cdn.phonearena.com/images/phones/19761-specs/LG-Mini.jpg, Multi-touch,,,LG Mini,,, 480 x 854 pixels,http://www.phonearena.com/phones/LG-Mini_id4353,102 g
12-Jan-10,,,,,,http://i-cdn.phonearena.com/images/phones/26546-specs/LG-231C.jpg,,,,LG 231C,,,,http://www.phonearena.com/phones/LG-231C_id4358,83 g
15-Jan-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20791-specs/LG-GB270.jpg,,,,LG GB270,,,,http://www.phonearena.com/phones/LG-GB270_id4578,
18-Jan-10,,3 megapixels,Released,,,http://i-cdn.phonearena.com/images/phones/19632-specs/LG-KM555.jpg, Yes,,,LG KM555,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-KM555_id4366,
4-Feb-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19748-specs/LG-Accolade.jpg,,,,LG Accolade,,,,http://www.phonearena.com/phones/LG-Accolade_id4405,
4-Feb-10,,,,,,http://i-cdn.phonearena.com/images/phones/21975-specs/LG-Clout.jpg,,,,LG Clout,,,,http://www.phonearena.com/phones/LG-Clout_id4406,
9-Feb-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19763-specs/LG-Town-GT350.jpg,,,,LG Town GT350,,,,http://www.phonearena.com/phones/LG-Town-GT350_id4417,
9-Feb-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/19772-specs/LG-GX200.jpg,,,,LG GX200,,,,http://www.phonearena.com/phones/LG-GX200_id4314,
10-Feb-10,,,,,,http://i-cdn.phonearena.com/images/phones/19768-specs/LG-Cookie-Plus.jpg,,,,LG Cookie Plus,,,,http://www.phonearena.com/phones/LG-Cookie-Plus_id4421,
14-Sep-09,,,, 4.29 x 2.15 x 0.63 inches,,http://i-cdn.phonearena.com/images/phones/20404-specs/LG-EVE.jpg,,," Android (2.2, 1.5)",LG EVE,,,,http://www.phonearena.com/phones/LG-EVE_id4478,139 g
26-Feb-10,,,, 4.45 x 2.17 x 0.63 inches,,http://i-cdn.phonearena.com/images/phones/20958-specs/LG-IQ-GW825.jpg,,, Windows Mobile Professional (6.5),LG IQ GW825,,,,http://www.phonearena.com/phones/LG-IQ-GW825_id4614,
1-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20433-specs/LG-KF305.jpg,,,,LG KF305,,,,http://www.phonearena.com/phones/LG-KF305_id4484,
4-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/21655-specs/LG-Viewty-GT.jpg,,,,LG Viewty GT,,,,http://www.phonearena.com/phones/LG-Viewty-GT_id4487,
4-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20480-specs/LG-Cookie-Fresh.jpg,,,,LG Cookie Fresh,,,,http://www.phonearena.com/phones/LG-Cookie-Fresh_id4497,
9-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20481-specs/LG-GB160A.jpg,,,,LG GB160A,,,,http://www.phonearena.com/phones/LG-GB160A_id4499,
9-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20482-specs/LG-GD350.jpg,,,,LG GD350,,,,http://www.phonearena.com/phones/LG-GD350_id4214,
9-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20486-specs/LG-KP108.jpg,,,,LG KP108,,,,http://www.phonearena.com/phones/LG-KP108_id4500,
15-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20584-specs/LG-Cosmos.jpg,,,,LG Cosmos,,,,http://www.phonearena.com/phones/LG-Cosmos_id4429,
24-May-10,,,Released, 4.53 x 2.20 x 0.65 inches,,http://i-cdn.phonearena.com/images/phones/21141-specs/LG-Fathom.jpg,,, Windows Mobile Professional (6.5.3),LG Fathom,,,,http://www.phonearena.com/phones/LG-Fathom_id4369,152 g
6-Apr-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20549-specs/LG-GX500.jpg,,,,LG GX500,,,,http://www.phonearena.com/phones/LG-GX500_id4517,
22-Mar-10,,,Released,,,http://i-cdn.phonearena.com/images/phones/20552-specs/LG-Remarq.jpg,,,,LG Remarq,,,,http://www.phonearena.com/phones/LG-Remarq_id4294,108 g
26-Mar-10,,,,,,http://i-cdn.phonearena.com/images/phones/20797-specs/LG-GS155A.jpg,,,,LG GS155A,,,,http://www.phonearena.com/phones/LG-GS155A_id4396,
1-Jul-09,,,,,,http://i-cdn.phonearena.com/images/phones/21068-specs/LG-Scarlet.jpg,,,,LG Scarlet,,,,http://www.phonearena.com/phones/LG-Scarlet_id3351,
10-Jul-09,,,,,,http://i-cdn.phonearena.com/images/phones/16584-specs/LG-GC990-Louvre.jpg,,,,LG GC990 Louvre,,,,http://www.phonearena.com/phones/LG-GC990-Louvre_id3848,
13-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16585-specs/LG-LX290.jpg,,,,LG LX290,,,,http://www.phonearena.com/phones/LG-LX290_id3852,
7-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16602-specs/LG-GW300.jpg,,,,LG GW300,,,,http://www.phonearena.com/phones/LG-GW300_id3829,
16-Jun-09,,,Released, 4.58 x 2.42 x 0.47 inches, 2.4 inches,http://i-cdn.phonearena.com/images/phones/17571-specs/LG-GW550.jpg,,, Windows Mobile Standard (6.5),LG GW550,,, 320 x 240 pixels,http://www.phonearena.com/phones/LG-GW550_id4033,122 g
16-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16990-specs/LG-GB210.jpg,,,,LG GB210,,,,http://www.phonearena.com/phones/LG-GB210_id3862,
16-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18096-specs/LG-New-Chocolate-BL20.jpg,,,,LG New Chocolate BL20,,,,http://www.phonearena.com/phones/LG-New-Chocolate-BL20_id3863,
29-May-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16731-specs/LG-GW520.jpg,,,,LG GW520,,,,http://www.phonearena.com/phones/LG-GW520_id3672,
29-May-09,,,, 4.21 x 2.20 x 0.47 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/16736-specs/LG-GT505.jpg," Yes Camera Camera: 5 megapixels Flash: LED Features: Digital zoom Camcorder: Yes Features: Video calling Front-facing camera: Yes Hardware Processor: Processor - The processor is the main computing component of a phone and is a major factor when it comes to the overall speed of the device. Some more powerful smartphones use dual-core and quad-core processors designed to deliver greater performance. Single core, ARM9 System memory: System memory - System memory, or RAM memory is the type of memory that the device uses to temporarily store data from the OS or currently-running apps. The more RAM available to the device, the better the performance will be when multiple or heavier programs are running. 128 MB RAM / 256 MB ROM Built-in storage: 0.05 GB Storage expansion: microSD, microSDHC up to 8 GB Battery Talk time: 3.33 hours the average is 14 h (828 min) Stand-by time: 14.6 days (350 hours) the average is 17 days (417 h)",,,LG GT505,,, 240 x 400 pixels,http://www.phonearena.com/phones/LG-GT505_id3893,98 g
21-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/18716-specs/LG-Chocolate-Touch-VX8575.jpg,,,,LG Chocolate Touch VX8575,,,,http://www.phonearena.com/phones/LG-Chocolate-Touch-VX8575_id3876,
14-Sep-09,,5 megapixels,Released, 4.29 x 2.15 x 0.63 inches, 3.0 inches,http://i-cdn.phonearena.com/images/phones/18733-specs/LG-GW620.jpg, Yes,, Android (1.5),LG GW620,,, 320 x 480 pixels,http://www.phonearena.com/phones/LG-GW620_id3888,139 g
28-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/19450-specs/LG-GB125.jpg,,,,LG GB125,,,,http://www.phonearena.com/phones/LG-GB125_id4332,
30-Jul-09,,,Released,,,http://i-cdn.phonearena.com/images/phones/16999-specs/LG-GB106.jpg,,,,LG GB106,,,,http://www.phonearena.com/phones/LG-GB106_id3956,
7-Jul-09,,5 megapixels,,,,http://i-cdn.phonearena.com/images/phones/17602-specs/LG-New-Chocolate-BL40G.jpg, Multi-touch,,,LG New Chocolate BL40G,,, 345 x 800 pixels,http://www.phonearena.com/phones/LG-New-Chocolate-BL40G_id4046,
3-Aug-09,,,,,,http://i-cdn.phonearena.com/images/phones/19607-specs/LG-KF311.jpg,,,,LG KF311,,,,http://www.phonearena.com/phones/LG-KF311_id3963,
